"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WSFI"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-08",,"0.10",,"26","35","19","20","70.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-09",,"0.10",,"30","46","18","26","70.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-10",,"0.10",,"36","53","25","31","70.7",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-11",,"0.00",,"40","54","31","36","71.1",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-12",,"0.00",,"35","40","31","31","71.1",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-13",,"0.10",,"30","39","27","27","71.1",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-14",,"0.10",,"35","48","27","34","71.1",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-15",,"0.10",,"40","58","33","35","71.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-16",,"0.00",,"37","50","29","29","71.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-17",,"0.00",,"37","45","25","25","71.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-18",,"0.00",,"36","56","21","33","71.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-19",,"0.00",,"40","58","32","35","71.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-20",,"0.00",,"38","47","33","35","71.4",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-21",,"0.20",,"35","43","32","34","71.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-22",,"0.90",,"37","42","33","39","72.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-23",,"1.10",,"35","39","29","32","73.7",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-24",,"2.70",,"31","34","27","27","77.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-25",,"0.50",,"30","45","25","27","77.6",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-26",,"0.20",,"29","39","22","25","77.6",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-27",,"0.70",,"21","27","15","15","79.4",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-28",,"0.30",,"15","21","12","13","79.8",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-29",,"0.30",,"18","32","12","14","79.8",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-30",,"0.10",,"23","38","11","20","80.1",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-03-31",,"0.20",,"22","27","18","18","80.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-01",,"0.20",,"27","41","19","24","80.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-02",,"0.00",,"26","35","17","23","80.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-03",,"0.30",,"22","30","17","17","80.8",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-04",,"0.20",,"22","30","16","20","80.9",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-05",,"0.40",,"22","29","19","20","81.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-06",,"0.30",,"20","26","15","19","81.9",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-07",,"0.20",,"22","35","16","16","82.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-08",,"0.10",,"24","32","16","25","82.4",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-09",,"0.10",,"28","36","24","27","82.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-10",,"0.50",,"26","29","24","26","83.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-11",,"0.10",,"24","32","17","18","83.4",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-12",,"0.10",,"18","22","16","17","84.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-13",,"1.10",,"17","24","14","14","85.9",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-14",,"0.20",,"17","26","9","11","86.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-15",,"0.30",,"20","35","7","20","86.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-16",,"0.20",,"27","45","14","22","86.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-17",,"0.20",,"32","47","18","29","86.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-18",,"0.00",,"37","49","26","32","86.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-19",,"0.00",,"42","53","32","35","87.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-20",,"0.00",,"46","63","33","43","86.8",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-21",,"0.00",,"49","59","42","44","85.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-22",,"0.00",,"47","53","42","42","83.9",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-23",,"0.30",,"32","41","27","27","82.9",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-24",,"0.40",,"29","37","24","24","82.8",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-25",,"0.10",,"31","44","23","30","82.6",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-26",,"0.00",,"37","47","28","35","82.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-27",,"0.00",,"42","55","33","40","81.8",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-28",,"0.10",,"45","60","38","39","80.1",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-29",,"0.00",,"49","64","37","46","78.4",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-04-30",,"0.00",,"47","56","40","40","77.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-01",,"0.00",,"39","47","34","36","75.1",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-02",,"0.30",,"34","40","31","33","74.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-03",,"0.20",,"34","45","29","29","73.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-04",,"0.10",,"33","43","29","32","72.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-05",,"0.70",,"33","53","27","29","72.4",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-06",,"0.20",,"33","42","28","34","72.1",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-07",,"0.10",,"39","55","33","37","70.9",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-08",,"0.10",,"36","43","32","32","71.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-09",,"0.00",,"27","34","22","22","71.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-10",,"0.00",,"26","31","21","26","70.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-11",,"0.20",,"29","38","23","23","69.9",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-12",,"0.40",,"26","34","21","23","69.7",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-13",,"0.50",,"25","30","22","26","70.1",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-14",,"0.10",,"28","34","25","27","70.1",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-15",,"0.00",,"31","41","26","28","70.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-16",,"0.70",,"24","29","19","19","70.4",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-17",,"0.20",,"29","45","17","27","70.6",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-18",,"0.00",,"36","49","26","33","70.6",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-19",,"0.00",,"35","45","28","29","70.6",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-20",,"0.00",,"31","42","22","22","70.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-21",,"0.00",,"28","34","21","25","70.4",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-22",,"0.10",,"36","48","23","34","69.8",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-23",,"0.10",,"36","42","33","35","69.7",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-24",,"0.00",,"39","47","34","34","69.7",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-25",,"0.70",,"28","34","22","22","70.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-26",,"0.50",,"21","25","18","22","70.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-27",,"0.40",,"29","36","22","34","70.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-28",,"0.10",,"32","42","22","22","70.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-29",,"0.30",,"27","33","22","24","70.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-30",,"0.10",,"40","60","23","39","69.9",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-05-31",,"0.00",,"46","63","35","42","67.8",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-01",,"0.10",,"47","64","39","39","66.1",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-02",,"0.20",,"40","47","36","37","64.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-03",,"0.00",,"34","40","31","31","63.6",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-04",,"0.00",,"39","55","32","35","60.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-05",,"0.10",,"44","55","35","40","58.9",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-06",,"0.50",,"43","57","34","36","57.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-07",,"0.20",,"41","55","35","35","55.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-08",,"0.30",,"40","55","34","37","53.7",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-09",,"0.10",,"44","60","35","43","52.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-10",,"0.20",,"39","43","35","36","51.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-11",,"0.40",,"39","47","34","39","49.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-12",,"0.40",,"43","58","38","38","47.4",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-13",,"0.10",,"45","56","38","42","45.8",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-14",,"0.00",,"51","64","39","46","44.1",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-15",,"0.00",,"50","59","41","46","42.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-16",,"0.00",,"44","52","35","35","39.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-17",,"0.00",,"47","61","34","45","37.7",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-18",,"0.00",,"50","57","44","45","35.1",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-19",,"0.00",,"49","57","43","44","32.4",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-20",,"0.00",,"50","58","42","45","30.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-21",,"0.00",,"48","56","41","43","27.4",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-22",,"0.00",,"45","51","40","40","25.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-23",,"0.00",,"45","54","36","43","23.5",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-24",,"0.00",,"46","53","39","44","21.7",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-25",,"0.00",,"43","47","40","40","18.7",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-26",,"0.00",,"46","54","39","41","16.9",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-27",,"0.00",,"51","62","38","52","15.4",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-28",,"0.00",,"53","59","47","51","12.9",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-29",,"0.00",,"53","61","46","48","9.3",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-06-30",,"0.00",,"53","61","46","47","6.2",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-01",,"0.00",,"54","63","46","52","3.4",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-02",,"0.00",,"52","58","44","44","1.6",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-03",,"0.00",,"51","61","42","45","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-04",,"0.00",,"52","61","43","45","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-05",,"0.00",,"55","65","44","51","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-06",,"0.00",,"56","71","47","50","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-07",,"0.00",,"58","69","48","51","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-08",,"0.00",,"59","68","51","54","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-09",,"0.00",,"56","66","50","51","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-10",,"0.00",,"53","62","47","48","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-11",,"0.00",,"56","66","47","54","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-12",,"0.00",,"61","69","52","56","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-13",,"0.00",,"58","68","53","53","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-14",,"0.00",,"59","70","50","52","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-15",,"0.00",,"63","77","50","56","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-16",,"0.00",,"69","84","54","64","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-17",,"0.00",,"69","79","60","65","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-18",,"0.00",,"69","78","60","60","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-19",,"0.00",,"67","76","56","59","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-20",,"0.00",,"65","75","56","57","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-21",,"0.00",,"64","74","55","58","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-22",,"0.00",,"60","69","52","54","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-23",,"0.00",,"58","64","52","53","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-24",,"0.60",,"56","67","48","48","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-25",,"0.00",,"60","71","49","58","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-26",,"0.00",,"59","71","53","56","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-27",,"0.20",,"64","75","53","59","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-28",,"0.00",,"64","75","55","57","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-29",,"0.00",,"58","65","50","51","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-30",,"0.00",,"51","58","45","45","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-07-31",,"0.00",,"50","58","40","45","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-01",,"0.00",,"58","72","43","52","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-02",,"0.00",,"63","76","51","57","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-03",,"0.00",,"66","79","55","60","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-04",,"0.00",,"69","81","58","62","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-05",,"0.00",,"69","80","58","62","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-06",,"0.00",,"66","73","59","60","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-07",,"0.00",,"62","70","56","56","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-08",,"0.00",,"59","68","55","55","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-09",,"0.00",,"60","69","54","58","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-10",,"0.00",,"64","73","57","58","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-11",,"0.00",,"66","77","56","62","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-12",,"0.00",,"68","80","55","63","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-13",,"0.00",,"68","81","58","65","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-14",,"1.30",,"64","78","46","55","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-15",,"0.00",,"62","69","55","58","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-16",,"0.00",,"59","66","53","53","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-17",,"0.00",,"53","59","43","45","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-18",,"0.00",,"50","61","43","46","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-19",,"0.00",,"52","60","45","48","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-20",,"0.00",,"52","59","47","49","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-21",,"0.00",,"54","63","49","53","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-22",,"0.00",,"57","67","51","52","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-23",,"0.00",,"58","68","50","55","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-24",,"0.00",,"59","69","50","54","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-25",,"0.00",,"55","66","50","51","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-26",,"0.00",,"54","64","48","48","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-27",,"0.00",,"60","75","46","58","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-28",,"0.00",,"65","73","55","64","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-29",,"0.00",,"69","77","61","62","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-30",,"0.00",,"66","76","57","57","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-08-31",,"0.00",,"65","79","54","58","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-01",,"0.00",,"66","76","58","60","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-02",,"0.00",,"66","76","58","60","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-03",,"0.00",,"64","75","56","57","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-04",,"0.00",,"61","72","52","53","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-05",,"0.80",,"56","69","51","51","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-06",,"0.10",,"55","65","50","53","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-07",,"0.00",,"55","64","49","51","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-08",,"0.70",,"53","60","46","46","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-09",,"0.70",,"43","47","33","33","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-10",,"0.00",,"43","57","34","37","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-11",,"0.10",,"46","56","35","45","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-12",,"0.10",,"51","60","41","50","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-13",,"0.00",,"54","64","45","49","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-14",,"0.00",,"58","69","49","53","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-15",,"0.00",,"57","67","51","52","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-16",,"0.00",,"60","68","52","55","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-17",,"0.00",,"52","59","45","45","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-18",,"0.00",,"46","56","39","39","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-19",,"0.00",,"47","59","38","41","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-20",,"0.00",,"45","55","40","40","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-21",,"0.00",,"44","53","35","41","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-22",,"0.00",,"44","54","36","40","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-23",,"0.00",,"44","54","37","39","0.0",
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1998-09-24",,"0.40",,"43","58","38","42","0.0",
