"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-11",,,"0.00",",,N","0.0",",,N","12.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-12",,,"0.36",",,N","2.0",",,N","14.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-13",,,"0.31",",,N","2.0",",,N","15.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-14",,,"1.06",",,N","12.0",",,N","26.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-15",,,"0.00","T,,N","0.0","T,,N","26.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-16",,,"0.00","T,,N","0.0","T,,N","26.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-17",,,"0.91",",,N","6.0",",,N","30.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-18",,,"0.11",",,N","2.0",",,N","31.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-19",,,"0.00",",,N","0.0",",,N","30.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-20",,,"0.00",",,N","0.0",",,N","30.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-21",,,"0.00",",,N","0.0",",,N","29.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-22",,,"0.12",",,N","0.0","T,,N","30.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-23",,,"0.00",",,N","0.0",",,N","29.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-24",,,"0.00",",,N","0.0",",,N","29.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-25",,,"0.00",",,N","0.0",",,N","28.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-26",,,"1.72",",,N","12.0",",,N","39.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-27",,,"0.25",",,N","3.0",",,N","41.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-28",,,"0.07",",,N","0.0","T,,N","40.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-29",,,"0.00",",,N","0.0",",,N","39.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-30",,,"0.00",",,N","0.0",",,N","39.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2020-12-31",,,"0.48",",,N","5.0",",,N","43.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-01",,,"0.00",",,N","0.0",",,N","43.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-02",,,"0.07",",,N","0.0","T,,N","42.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-03",,,"0.20",",,N","1.0",",,N","42.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-04",,,"0.78",",,N","3.0",",,N","43.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-05",,,"1.05",",,N","3.0",",,N","45.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-06",,,"0.00",",,N","0.0",",,N","44.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-07",,,"0.00",",,N","0.0",",,N","44.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-08",,,"0.00",",,N","0.0",",,N","43.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-09",,,"0.19",",,N","0.0","T,,N","42.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-10",,,"0.00",",,N","0.0",",,N","42.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-11",,,"0.00",",,N","0.0",",,N","41.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-12",,,"0.00",",,N","0.0",",,N","41.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-13",,,"0.12",",,N","0.0",",,N","40.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-14",,,"0.00",",,N","0.0",",,N","40.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-15",,,"0.00",",,N","0.0",",,N","39.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-16",,,"0.00",",,N","0.0",",,N","38.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-17",,,"0.00",",,N","0.0",",,N","37.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-18",,,"0.00",",,N","0.0",",,N","37.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-19",,,"0.00",",,N","0.0",",,N","37.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-20",,,"0.00",",,N","0.0",",,N","37.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-21",,,"0.00",",,N","0.0",",,N","35.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-22",,,"0.00","T,,N","0.0","T,,N","35.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-23",,,"0.44",",,N","5.0",",,N","38.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-24",,,"0.00",",,N","0.0",",,N","37.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-25",,,"0.55",",,N","8.0",",,N","44.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-26",,,"0.00","T,,N","0.0","T,,N","44.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-27",,,"1.86",",,N","16.0",",,N","58.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-28",,,"2.86",",,N","32.0",",,N","80.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-29",,,"2.22",",,N","22.0",",,N","97.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-30",,,"0.10",",,N","2.0",",,N","98.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-01-31",,,"0.00","T,,N","0.0","T,,N","96.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-01",,,"0.00",",,N","0.0",",,N","89.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-02",,,"0.32",",,N","2.0",",,N","86.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-03",,,"1.63",",,N","10.0",",,N","92.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-04",,,"0.08",",,N","0.0","T,,N","90.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-05",,,"0.00",",,N","0.0",",,N","87.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-06",,,"0.00",",,N","0.0",",,N","83.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-07",,,"0.00",",,N","0.0",",,N","81.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-08",,,"0.00",",,N","0.0",",,N","79.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-09",,,"0.33",",,N","2.0",",,N","78.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-10",,,"0.11",",,N","0.0","T,,N","77.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-11",,,"0.00",",,N","0.0",",,N","76.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-12",,,"1.92",",,N","16.0",",,N","89.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-13",,,"1.06",",,N","12.0",",,N","97.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-14",,,"0.12",",,N","1.0",",,N","95.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-15",,,"0.54",",,N","2.0",",,N","94.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-16",,,"0.18",",,N","1.0",",,N","93.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-17",,,"0.00","T,,N","0.0","T,,N","93.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-18",,,"0.00",",,N","0.0",",,N","92.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-19",,,"0.48",",,N","2.0",",,N","91.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-20",,,"0.73",",,N","7.0",",,N","97.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-21",,,"0.06",",,N","1.0",",,N","96.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-22",,,"0.00",",,N","0.0",",,N","94.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-23",,,"0.00",",,N","0.0",",,N","91.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-24",,,"0.00",",,N","0.0",",,N","89.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-25",,,"0.00",",,N","0.0",",,N","86.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-26",,,"0.00",",,N","0.0",",,N","84.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-27",,,"0.00",",,N","0.0",",,N","81.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-02-28",,,"0.00",",,N","0.0",",,N","79.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-01",,,"0.00",",,N","0.0",",,N","78.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-02",,,"0.00",",,N","0.0",",,N","76.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-03",,,"0.00",",,N","0.0",",,N","74.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-04",,,"0.00",",,N","0.0",",,N","73.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-05",,,"0.00",",,N","0.0",",,N","71.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-06",,,"0.41",",,N","5.0",",,N","75.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-07",,,"0.00",",,N","0.0",",,N","72.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-08",,,"0.12",",,N","1.0",",,N","72.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-09",,,"0.38",",,N","5.0",",,N","75.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-10",,,"1.37",",,N","22.0",",,N","90.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-11",,,"0.07",",,N","1.0",",,N","88.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-12",,,"0.07",",,N","1.0",",,N","88.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-13",,,"0.00",",,N","0.0",",,N","86.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-14",,,"0.00",",,N","0.0",",,N","83.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-15",,,"0.91",",,N","14.0",",,N","93.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-16",,,"0.06",",,N","1.0",",,N","90.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-17",,,"0.00",",,N","0.0",",,N","84.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-18",,,"0.00",",,N","0.0",",,N","81.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-19",,,"1.58",",,N","8.0",",,N","85.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-20",,,"0.39",",,N","4.0",",,N","87.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-21",,,"0.00","T,,N","0.0","T,,N","85.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-22",,,"0.00","T,,N","0.0","T,,N","83.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-23",,,"0.15",",,N","2.0",",,N","81.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-24",,,"0.00",",,N","0.0",",,N","79.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-25",,,"0.00","T,,N","0.0",",,N","77.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-26",,,"0.06",",,N","0.0","T,,N","76.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-27",,,"0.00",",,N","0.0",",,N","74.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-28",,,"0.00",",,N","0.0",",,N","72.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-29",,,"0.00",",,N","0.0",",,N","69.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-30",,,"0.00",",,N","0.0",",,N","67.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-03-31",,,"0.00",",,N","0.0",",,N","66.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-01",,,"0.00",",,N","0.0",",,N","64.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-02",,,"0.00",",,N","0.0",",,N","62.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-03",,,"0.00",",,N","0.0",",,N","60.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-04",,,"0.00",",,N","0.0",",,N","58.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-05",,,"0.05",",,N","0.0","T,,N","58.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-06",,,"0.06",",,N","0.0","T,,N","57.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-07",,,"0.00",",,N","0.0",",,N","56.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-08",,,"0.00",",,N","0.0",",,N","55.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-09",,,"0.00",",,N","0.0",",,N","53.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-10",,,"0.00",",,N","0.0",",,N","51.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-11",,,"0.00",",,N","0.0",",,N","48.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-12",,,"0.00",",,N","0.0",",,N","46.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-13",,,"0.00",",,N","0.0",",,N","45.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-14",,,"0.21",",,N","1.0",",,N","45.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-15",,,"0.13",",,N","0.0","T,,N","44.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-16",,,"0.00",",,N","0.0",",,N","42.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-17",,,"0.00",",,N","0.0",",,N","41.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-18",,,"0.00",",,N","0.0",",,N","40.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-19",,,"0.00",",,N","0.0",",,N","39.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-20",,,"0.00",",,N","0.0",",,N","38.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-21",,,"0.12",",,N","0.0",",,N","37.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-22",,,"0.00",",,N","0.0",",,N","35.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-23",,,"0.00",",,N","0.0",",,N","35.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-24",,,"0.00",",,N","0.0",",,N","34.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-25",,,"0.17",",,N","1.0",",,N","34.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-26",,,"0.69",",,N","4.0",",,N","36.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-27",,,"0.40",",,N","1.0",",,N","35.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-28",,,"0.00","T,,N","0.0","T,,N","34.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-29",,,"0.00",",,N","0.0",",,N","32.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-04-30",,,"0.00",",,N","0.0",",,N","31.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-05-01",,,"0.00",",,N","0.0",",,N","30.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-05-02",,,"0.00",",,N","0.0",",,N","28.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-05-03",,,"0.00",",,N","0.0",",,N","26.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-05-04",,,"0.00",",,N","0.0",",,N","25.0",",,N",,,,,,,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","39.302062","-120.383677","2099.2","2021-05-05",,,"0.00",",,N","0.0",",,N","24.0",",,N",,,,,,,,,,,,
