STATION,STATION_NAME,DATE,HPCP
COOP:048332,SODA SPRINGS 1 E CA US,19900312 03:00,0.60
COOP:048332,SODA SPRINGS 1 E CA US,19900401 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19900404 16:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19900405 00:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900405 08:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19900407 17:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19900416 09:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19900416 18:00,0.20
COOP:048332,SODA SPRINGS 1 E CA US,19900420 17:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19900421 16:00,0.65
COOP:048332,SODA SPRINGS 1 E CA US,19900422 14:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19900430 02:00,1.60
COOP:048332,SODA SPRINGS 1 E CA US,19900501 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19900509 23:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19900510 06:00,0.12
COOP:048332,SODA SPRINGS 1 E CA US,19900519 17:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19900520 18:00,1.15
COOP:048332,SODA SPRINGS 1 E CA US,19900522 23:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900523 00:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900523 01:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900523 02:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19900523 03:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900523 04:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900523 05:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19900523 06:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19900523 07:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19900523 09:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19900523 10:00,0.13
COOP:048332,SODA SPRINGS 1 E CA US,19900523 11:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900523 12:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19900523 13:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900523 14:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19900523 15:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900524 00:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900524 01:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900524 02:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900524 03:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900524 04:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900524 05:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900525 23:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900526 00:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900526 01:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19900526 02:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900526 03:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900526 04:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19900526 05:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900526 06:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900526 07:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900526 15:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900526 16:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900527 00:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900527 01:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900527 02:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19900527 03:00,0.11
COOP:048332,SODA SPRINGS 1 E CA US,19900527 04:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19900527 05:00,0.09
COOP:048332,SODA SPRINGS 1 E CA US,19900527 06:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900527 07:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19900527 08:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900527 09:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900527 10:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19900527 11:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900527 12:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900527 13:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900527 14:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900527 15:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900527 16:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900527 17:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900527 19:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900527 20:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900527 21:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900527 23:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900528 00:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900528 01:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900528 03:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900528 04:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900528 05:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900528 06:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900528 08:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900528 10:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900528 11:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900528 12:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900528 13:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19900528 14:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900528 20:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19900529 00:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900530 01:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900530 02:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900530 03:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19900530 04:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900530 05:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900530 06:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19900530 07:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900530 08:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900530 09:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19900530 10:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19900530 11:00,0.17
COOP:048332,SODA SPRINGS 1 E CA US,19900530 12:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19900530 13:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900530 14:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900530 15:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19900530 16:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900530 17:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19900530 18:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900530 19:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900530 20:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19900530 21:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19900530 22:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19900530 23:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19900531 00:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900531 01:00,0.12
COOP:048332,SODA SPRINGS 1 E CA US,19900531 02:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19900531 03:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900531 04:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19900531 05:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900531 09:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900531 10:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900531 11:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19900531 12:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900601 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19900701 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19900702 00:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900702 02:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900702 03:00,0.11
COOP:048332,SODA SPRINGS 1 E CA US,19900702 04:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19900714 13:00,0.11
COOP:048332,SODA SPRINGS 1 E CA US,19900715 20:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19900715 21:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900801 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19900901 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19900923 15:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19900923 16:00,0.09
COOP:048332,SODA SPRINGS 1 E CA US,19900923 17:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900925 14:00,0.09
COOP:048332,SODA SPRINGS 1 E CA US,19900925 15:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900925 18:00,0.25
COOP:048332,SODA SPRINGS 1 E CA US,19900925 19:00,0.11
COOP:048332,SODA SPRINGS 1 E CA US,19900925 20:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19900925 21:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19900926 06:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900926 07:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19900926 17:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19900926 18:00,0.09
COOP:048332,SODA SPRINGS 1 E CA US,19900926 19:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19901001 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19901018 09:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19901019 08:00,0.50
COOP:048332,SODA SPRINGS 1 E CA US,19901030 08:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19901031 08:00,0.80
COOP:048332,SODA SPRINGS 1 E CA US,19901101 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19901114 14:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19901114 15:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19901114 16:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19901114 17:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19901119 17:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19901119 18:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19901119 19:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19901119 20:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19901119 21:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19901119 22:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19901119 23:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19901120 00:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19901120 01:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19901125 07:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19901127 00:00,0.85
COOP:048332,SODA SPRINGS 1 E CA US,19901201 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19901211 00:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19901211 01:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19901211 02:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19901211 03:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19901211 04:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19901211 05:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19901211 06:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19901211 07:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19901211 08:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19901211 11:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19901211 12:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19901211 13:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19901211 14:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19901211 15:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19901211 16:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19901211 17:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19901213 04:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19901213 05:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19901213 06:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19901214 09:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19901214 10:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19901214 11:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19901214 12:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19901214 13:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19901215 16:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19901215 17:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19901218 20:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19901218 21:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19901218 22:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19901218 23:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19901219 00:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19901219 01:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19901219 02:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19901219 03:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19901219 04:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19901219 05:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19901219 06:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19901219 07:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19901219 08:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19901219 12:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19901219 13:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19901219 14:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19901219 15:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19901219 17:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19901219 18:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19901219 21:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19901220 09:00,0.20
COOP:048332,SODA SPRINGS 1 E CA US,19901220 15:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19901220 16:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19901220 17:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19901220 18:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19901220 19:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19901224 02:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19901224 04:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19901224 05:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910101 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19910106 21:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910106 22:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910106 23:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910107 00:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910107 01:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910107 02:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910107 03:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910107 04:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910107 05:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910107 06:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19910107 07:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19910107 08:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19910107 09:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910107 10:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910107 11:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19910107 12:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19910107 13:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910107 14:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910107 15:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910107 16:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910107 17:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910107 22:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910108 00:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910108 01:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910108 02:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910110 15:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19910114 10:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19910201 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19910202 09:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19910202 10:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19910202 11:00,0.18
COOP:048332,SODA SPRINGS 1 E CA US,19910202 12:00,0.17
COOP:048332,SODA SPRINGS 1 E CA US,19910202 13:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19910202 14:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910202 15:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19910202 16:00,0.09
COOP:048332,SODA SPRINGS 1 E CA US,19910202 17:00,0.12
COOP:048332,SODA SPRINGS 1 E CA US,19910202 18:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19910202 19:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910202 20:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910202 21:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910202 22:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910202 23:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910203 01:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910203 10:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19910203 11:00,0.12
COOP:048332,SODA SPRINGS 1 E CA US,19910203 12:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19910204 19:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19910204 20:00,0.09
COOP:048332,SODA SPRINGS 1 E CA US,19910204 21:00,0.12
COOP:048332,SODA SPRINGS 1 E CA US,19910204 22:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19910204 23:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19910205 00:00,0.14
COOP:048332,SODA SPRINGS 1 E CA US,19910205 01:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19910205 02:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19910205 03:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19910205 05:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910217 03:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910217 04:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910217 05:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910228 00:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910228 01:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19910228 02:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19910228 03:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910228 05:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910228 06:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910228 07:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910228 08:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910228 09:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910228 10:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910228 11:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910228 12:00,0.14
COOP:048332,SODA SPRINGS 1 E CA US,19910228 13:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910228 14:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19910228 15:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910228 16:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910228 17:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19910228 18:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19910228 19:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19910228 20:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910228 21:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19910228 22:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19910228 23:00,0.12
COOP:048332,SODA SPRINGS 1 E CA US,19910301 00:00,0.09
COOP:048332,SODA SPRINGS 1 E CA US,19910301 01:00,0.00
COOP:048332,SODA SPRINGS 1 E CA US,19910301 02:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910301 03:00,0.13
COOP:048332,SODA SPRINGS 1 E CA US,19910301 04:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19910301 05:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19910301 06:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910301 07:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19910301 08:00,0.17
COOP:048332,SODA SPRINGS 1 E CA US,19910301 09:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19910301 10:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910301 11:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19910301 12:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19910301 13:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19910301 14:00,0.11
COOP:048332,SODA SPRINGS 1 E CA US,19910301 15:00,0.15
COOP:048332,SODA SPRINGS 1 E CA US,19910301 16:00,0.13
COOP:048332,SODA SPRINGS 1 E CA US,19910301 17:00,0.16
COOP:048332,SODA SPRINGS 1 E CA US,19910301 18:00,0.14
COOP:048332,SODA SPRINGS 1 E CA US,19910301 19:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19910301 20:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19910301 21:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910301 22:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19910301 23:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19910302 00:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910302 01:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19910302 02:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19910302 03:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910302 04:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19910302 05:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19910302 07:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910302 08:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19910302 10:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19910302 11:00,0.12
COOP:048332,SODA SPRINGS 1 E CA US,19910302 12:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19910302 13:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19910302 14:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910302 15:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19910302 16:00,0.05
COOP:048332,SODA SPRINGS 1 E CA US,19910302 17:00,0.06
COOP:048332,SODA SPRINGS 1 E CA US,19910302 18:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910302 19:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910302 20:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910302 21:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910302 22:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910302 23:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910303 01:00,0.09
COOP:048332,SODA SPRINGS 1 E CA US,19910303 02:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910303 03:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910303 04:00,0.01
COOP:048332,SODA SPRINGS 1 E CA US,19910303 05:00,999.99
COOP:048332,SODA SPRINGS 1 E CA US,19910303 08:00,1.62
COOP:048332,SODA SPRINGS 1 E CA US,19910303 09:00,0.08
COOP:048332,SODA SPRINGS 1 E CA US,19910303 10:00,0.13
COOP:048332,SODA SPRINGS 1 E CA US,19910303 11:00,0.17
COOP:048332,SODA SPRINGS 1 E CA US,19910303 12:00,0.13
COOP:048332,SODA SPRINGS 1 E CA US,19910303 13:00,0.10
COOP:048332,SODA SPRINGS 1 E CA US,19910303 14:00,0.16
COOP:048332,SODA SPRINGS 1 E CA US,19910303 15:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910303 17:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19910303 18:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910303 19:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19910303 20:00,0.03
COOP:048332,SODA SPRINGS 1 E CA US,19910303 21:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910303 22:00,0.02
COOP:048332,SODA SPRINGS 1 E CA US,19910303 23:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19910304 00:00,0.07
COOP:048332,SODA SPRINGS 1 E CA US,19910304 01:00,0.14
COOP:048332,SODA SPRINGS 1 E CA US,19910304 02:00,0.33
COOP:048332,SODA SPRINGS 1 E CA US,19910304 03:00,0.28
COOP:048332,SODA SPRINGS 1 E CA US,19910304 04:00,0.30
COOP:048332,SODA SPRINGS 1 E CA US,19910304 05:00,0.32
COOP:048332,SODA SPRINGS 1 E CA US,19910304 06:00,0.31
COOP:048332,SODA SPRINGS 1 E CA US,19910304 07:00,0.31
COOP:048332,SODA SPRINGS 1 E CA US,19910304 08:00,0.36
COOP:048332,SODA SPRINGS 1 E CA US,19910304 09:00,0.22
COOP:048332,SODA SPRINGS 1 E CA US,19910304 10:00,0.22
COOP:048332,SODA SPRINGS 1 E CA US,19910304 11:00,0.38
COOP:048332,SODA SPRINGS 1 E CA US,19910304 12:00,0.30
COOP:048332,SODA SPRINGS 1 E CA US,19910304 13:00,0.22
COOP:048332,SODA SPRINGS 1 E CA US,19910304 14:00,0.22
COOP:048332,SODA SPRINGS 1 E CA US,19910304 15:00,0.04
COOP:048332,SODA SPRINGS 1 E CA US,19910304 16:00,0.07
